danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,genre,popularity
0.582,0.677,7,-7.081,1,0.172,0.0312,6.6e-06,0.122,0.205,193.818,3cjF2OFRmip8spwZYQRKxP,240653,4,Rap,73
0.904,0.518,2,-5.32,1,0.183,0.0305,0.0,0.325,0.188,137.996,4wFjTWCunQFKtukqrNijEt,303077,4,Rap,75
0.72,0.597,1,-6.501,1,0.217,0.171,0.0,0.17,0.367,150.138,1rICTKr67UUnoDVvOj4A8c,185992,4,Rap,73
0.691,0.77,7,-4.578,0,0.0367,0.0282,0.0,0.497,0.344,90.024,3k0YJnqMKRZb8swo86vCkq,143901,4,Rap,75
0.687,0.449,2,-10.061,1,0.154,0.109,0.0,0.282,0.229,142.048,7tgjDlQsMR8RvkdlNCJA58,199437,4,Rap,72
0.706,0.76,8,-4.702,1,0.0369,0.0599,1.46e-06,0.202,0.564,95.499,6CN7FuZ7o1xle9TNxApGeQ,126444,4,Rap,75
0.756,0.674,0,-6.518,0,0.0959,0.0184,0.0,0.158,0.389,111.995,40YcuQysJ0KlGQTeGUosTC,251467,4,Rap,77
0.716,0.729,5,-6.313,1,0.117,0.0991,0.0,0.0842,0.276,131.975,4ve2uzqdwnHr20G5YgMMqr,226693,4,Rap,73
0.538,0.612,2,-6.02,1,0.424,0.308,0.0,0.213,0.684,168.197,1jzIJcHCXneHw7ojC6LXiF,182493,4,Rap,75
0.545,0.488,5,-8.847,1,0.0597,0.0857,0.0,0.162,0.48,170.461,5Zkvb4Wz9HJtHjWnxXQDlX,138042,4,Rap,67
0.775,0.757,9,-4.607,0,0.228,0.489,0.0,0.28,0.541,140.044,7tTRFVlFzk6yTnoMcParmi,251237,4,Rap,67
0.681,0.314,8,-9.319,1,0.0581,0.2,9.82e-06,0.1,0.166,139.992,6mapJIPnQ23RTAevUoE0DL,208120,4,Rap,74
0.883,0.525,2,-8.054,0,0.0633,0.189,0.0,0.0971,0.312,99.978,2zjGJ0dChMR0KxBZS15aqo,174100,4,Rap,74
0.529,0.9,1,-3.503,1,0.418,0.000248,1.21e-05,0.0426,0.434,180.291,2QpGZOhTCHHiKmpSO9FW4h,104591,4,Rap,75
0.758,0.932,3,-2.809,1,0.0372,0.0558,0.0,0.097,0.592,125.993,06LFFPPS7MylCZXps3cO4m,214246,4,Rap,72
0.817,0.816,2,-5.402,1,0.269,0.00263,0.0,0.159,0.508,181.982,2UVbBKQOdFAekPTRsnkzcf,190288,4,Rap,73
0.873,0.719,1,-5.948,1,0.248,0.03,0.0,0.333,0.858,93.281,5e7ldn9Kwo8Aw9Z8ql9cDj,307773,4,Rap,78
0.864,0.477,10,-5.786,1,0.224,0.201,0.0,0.182,0.5,86.46,5H4mXWKcicuLKDn4Jy0sK7,192932,4,Rap,74
0.743,0.87,1,-2.188,1,0.212,0.0595,0.0,0.299,0.884,99.079,3wScL5W8H40zzCKN0atfBk,194184,4,Rap,71
0.83,0.299,7,-17.113,1,0.476,0.169,0.0,0.0663,0.533,93.1,3wn5Rw7VBqwP0vAQtjMhOS,155000,4,Rap,75
0.506,0.745,8,-6.044,1,0.331,0.0594,0.0,0.341,0.311,161.808,799f6Ih1Pu4AUApMyXhxUc,192947,4,Rap,72
0.642,0.782,5,-3.395,0,0.0477,0.381,0.0,0.108,0.396,162.005,6nO3tr47nr2P7f3hXb8JIo,195053,4,Rap,74
0.707,0.689,4,-7.097,0,0.0387,0.0255,0.0,0.383,0.41,119.987,0NmuYnjETG3u3qx0OmEJev,195962,4,Rap,72
0.676,0.623,6,-7.297,0,0.0352,0.226,1.66e-05,0.159,0.347,111.466,230wNo1dnexltKYQbsW7oD,209489,4,Rap,72
0.613,0.339,5,-14.908,0,0.135,0.678,0.0,0.166,0.292,106.582,7uHRKSQ9WIlBBuBY7BHcbq,108696,5,Rap,77
0.654,0.77,9,-6.091,0,0.0353,0.00342,0.0,0.0887,0.272,137.616,5dANgSy7v091dhiPnEXNrf,321293,4,Rap,71
0.913,0.391,4,-11.158,0,0.368,0.272,0.0,0.0666,0.713,141.05,3aAmQOxRPeKDL0HMWFA5qn,136224,4,Rap,77
0.559,0.578,8,-9.54,1,0.151,0.79,0.000522,0.324,0.239,79.938,5WNYg3usc6H8N3MBEp4zVk,320720,4,Rap,74
0.585,0.597,0,-7.499,1,0.037,0.339,0.0404,0.195,0.227,100.051,4RVbK6cV0VqWdpCDcx3hiT,324674,4,Rap,74
0.749,0.865,3,-5.228,1,0.0413,0.00536,0.0,0.198,0.371,111.914,5SsR3wtCOafDmZgvIdRhSm,216013,4,Rap,73
0.375,0.862,11,-3.363,0,0.255,0.071,0.0,0.211,0.478,159.841,3jlbL2OTD5YmIunYzgQTAN,338853,4,Rap,76
0.853,0.821,5,-4.537,0,0.209,0.205,0.0,0.209,0.625,130.999,1lUTmmPMAsxZBR2iK9CKDF,183319,4,Rap,71
0.729,0.503,0,-8.229,1,0.081,0.111,0.0,0.123,0.152,134.927,2PI3qpTqYowwMzOSQRuj73,152920,4,Rap,72
0.576,0.807,6,-3.908,0,0.317,0.353,0.000363,0.0512,0.908,90.012,41bIQPBE1lFN0mmw6Lmssz,224427,4,Rap,72
0.577,0.447,8,-5.892,1,0.277,0.00627,0.00022,0.0899,0.189,74.236,6REbwUNlppTfcnV4d4ZoZi,247800,4,Rap,74
0.82,0.831,5,-4.856,0,0.0315,0.0962,0.0,0.181,0.945,110.048,1czaCgWLWgqp0eRIZ0BcXh,210467,4,Rap,70
0.816,0.579,1,-6.097,1,0.0867,0.203,0.0,0.127,0.43,120.078,4iHSE5R1U8jf84tRn52xRt,226314,4,Rap,72
0.72,0.74,1,-3.815,1,0.0646,0.00255,2.55e-06,0.303,0.172,157.953,3brXaWuPsVScvYQKUh3Ijc,91171,4,Rap,77
0.877,0.477,9,-7.379,0,0.0587,0.307,0.0,0.0929,0.552,127.023,7IBSffWIu7P2MC7kMwy2FM,226743,4,Rap,73
0.674,0.695,6,-8.636,0,0.278,0.0387,0.00202,0.194,0.773,151.486,6ScJMrlpiLfZUGtWp4QIVt,221840,4,Rap,71
0.904,0.854,5,-3.528,0,0.179,0.0175,9.7e-05,0.296,0.351,130.074,3qdRwIwWa5nVZnNp43uYrx,121846,4,Rap,74
0.787,0.654,11,-5.142,0,0.336,0.00897,0.0,0.309,0.487,144.906,2tKkPDbXCDZzhpJgY338dt,192052,4,Rap,71
0.847,0.733,10,-6.439,0,0.16,0.00574,1.04e-05,0.151,0.202,130.029,6pcywuOeGGWeOQzdUyti6k,193591,4,Rap,73
0.581,0.673,0,-4.421,0,0.0549,0.0768,0.0,0.4,0.621,160.073,4zxpssj8DyrfZcEUSUiNxG,171817,4,Rap,72
0.796,0.683,10,-5.165,0,0.277,0.0111,2.58e-06,0.126,0.737,173.852,341lTIxmhybbQsgydwJiFx,141123,3,Rap,73
0.732,0.636,7,-6.162,0,0.0497,0.0847,0.0,0.241,0.358,138.061,0IJA9KP6rT55jrP1YpTdhx,153627,4,Rap,74
0.719,0.611,7,-5.01,0,0.0403,0.0582,0.0,0.155,0.489,129.962,5raTDhlbxFDnpn89bxArdH,212354,4,Rap,71
0.644,0.883,1,-6.985,1,0.473,0.0119,0.0,0.377,0.522,164.158,4SPBwOTXgku4QvmRtMEGfW,97317,4,Rap,74
0.895,0.681,7,-5.267,0,0.358,0.157,0.0,0.189,0.554,121.918,0wdKiSBUT7aZkXUIdJWcwC,240000,4,Rap,71
0.884,0.936,1,-3.931,1,0.167,0.206,0.0,0.262,0.758,120.004,4h7qcXBtaOJnmrapxoWxGf,236501,4,Rap,74
0.922,0.909,10,-2.429,0,0.27,0.0281,0.0,0.0856,0.309,95.295,4LwU4Vp6od3Sb08CsP99GC,161507,4,Rap,77
0.697,0.235,7,-8.651,1,0.0534,0.62,0.000144,0.107,0.378,99.947,7JXZq0JgG2zTrSOAgY8VMC,320400,4,Rap,72
0.964,0.487,10,-6.071,0,0.421,0.00127,6.57e-06,0.115,0.107,127.05,577YBGuskWkVDCxZrLRB4v,154024,4,Rap,73
0.71,0.47,1,-9.33,0,0.142,0.154,0.0,0.643,0.581,80.027,00GOPLxW4PGQuUYdPJh8K1,180675,4,Rap,72
0.761,0.899,10,-3.09,0,0.183,0.0135,0.0,0.0719,0.673,95.027,1zzxoZVylsna2BQB65Ppcb,217587,4,Rap,77
0.617,0.567,0,-4.188,1,0.0828,0.0584,0.0,0.0933,0.505,90.246,0SuLAslEMFZAXf0SwY7syi,217603,4,Rap,70
0.899,0.691,0,-7.554,1,0.0497,0.18,0.000451,0.135,0.865,107.951,2aWVaW1p2kUc5yuKwBmRJi,125302,4,Rap,73
0.758,0.701,9,-6.053,1,0.162,0.685,6.22e-06,0.114,0.626,106.74,5GxnROd93Y7NGt2ci0TwBw,211150,4,Rap,72
0.686,0.621,11,-7.243,1,0.187,0.0656,0.000221,0.139,0.187,112.082,1tm7c4V0kqLiN0XPVnoUcT,205766,4,Rap,74
0.667,0.747,1,-7.059,1,0.189,0.337,0.0,0.115,0.918,86.917,2ovQ5MCx91XVjgVWEPfvks,203493,4,Rap,74
0.739,0.491,1,-9.726,0,0.413,0.626,0.0,0.126,0.448,94.391,0GaBIpyHvytM1UBYmqXu08,322160,4,Rap,69
0.71,0.404,1,-10.04,0,0.379,0.484,0.0,0.0953,0.398,139.553,3pndPhlQWjuSoXhcIIdBjv,165853,4,Rap,75
0.767,0.677,11,-6.128,0,0.184,0.0339,5.51e-06,0.144,0.538,146.155,3hsmbFKT5Cujb5GQjqEU39,222587,4,Rap,73
0.801,0.699,11,-8.18,0,0.279,0.00575,0.0,0.146,0.655,94.605,4YtoipFgf4k0AfD17ZfD5X,238467,4,Rap,76
0.904,0.723,11,-5.224,0,0.26,0.0631,0.0,0.185,0.835,145.013,0ZLuW8uOXdFNWcI40C0OC2,227478,4,Rap,74
0.755,0.599,8,-5.042,1,0.224,0.147,0.0,0.109,0.755,133.123,10Igtw8bSDyyFs7KIsKngZ,216632,4,Rap,75
0.868,0.638,2,-7.746,1,0.0736,0.146,0.0565,0.0931,0.459,126.03,0xUvi7wldroBzaZCengPa5,182857,4,Rap,74
0.656,0.932,4,-3.405,0,0.0708,0.00347,0.00147,0.144,0.544,130.936,7CpbhqKUedOIrcvc94p60Y,201960,4,Rap,74
0.672,0.82,11,-4.456,1,0.0459,0.0368,0.000188,0.184,0.438,120.005,3NZJlJemX3mzjf56MqC5ML,278573,4,Rap,75
0.647,0.706,6,-6.023,0,0.137,0.264,0.0,0.114,0.577,153.973,5NqOsPI4rA9Bl6LcCftzI2,182338,4,Rap,72
0.752,0.525,10,-9.034,0,0.248,0.252,0.0,0.115,0.151,154.961,5dv4YSgkpflUQ31vIW9qXg,200655,4,Rap,70
0.559,0.716,11,-3.964,0,0.39,0.737,0.0,0.252,0.504,176.618,4jtyUzZm9WLc2AdaJ1dso7,275227,4,Rap,73
0.288,0.638,4,-6.935,0,0.0779,0.133,8.16e-05,0.14,0.147,66.424,2SVx3uds6jTWALFxevIWMA,173114,3,Rap,73
0.412,0.919,5,-7.291,1,0.184,0.0124,0.0601,0.424,0.572,166.367,0tZ3mElWcr74OOhKEiNz1x,229467,4,Rap,75
0.747,0.497,4,-6.542,0,0.0401,0.248,0.0,0.138,0.0663,142.046,0Li1OuXXfi7950ilZUFGkF,158709,4,Rap,73
0.925,0.443,1,-8.216,1,0.264,0.0172,0.0,0.276,0.35,136.078,2bjwRfXMk4uRgOD9IBYl9h,236615,4,Rap,73
0.908,0.524,1,-7.955,1,0.181,0.00111,0.000678,0.383,0.109,138.015,0dIoGTQXDh1wVnhIiSyYEa,224285,4,Rap,72
0.849,0.648,7,-6.188,1,0.0835,0.0706,0.00636,0.0984,0.195,106.058,6tO5bxNnMuh1c3cziSpecA,111020,4,Rap,75
0.89,0.393,4,-10.821,0,0.267,0.331,8.81e-06,0.283,0.304,128.084,16qYlQ6koFxYVbiJbGHblz,301133,4,Rap,74
0.629,0.515,0,-10.358,0,0.265,0.0267,1.22e-05,0.0888,0.299,121.845,124NFj84ppZ5pAxTuVQYCQ,277387,4,Rap,74
0.631,0.72,1,-5.262,1,0.0617,0.0779,0.00737,0.135,0.123,180.899,6SN1H9p6A0UbsNpfkxEEX6,177158,4,Rap,71
0.509,0.542,3,-8.027,0,0.442,0.019,0.00639,0.23,0.151,97.767,4aOOExMBUyxKnEYb39SrTg,78681,4,Rap,74
0.956,0.745,11,-4.753,0,0.12,0.206,0.0,0.0615,0.912,107.075,04KTF78FFg8sOHC1BADqbY,228240,4,Rap,74
0.76,0.755,6,-4.735,0,0.19,0.0163,2.95e-06,0.0909,0.517,101.993,6Vdyu21iT8qScU1haSjWUU,171647,4,Rap,72
0.554,0.596,7,-8.214,1,0.13,0.162,0.00482,0.0805,0.255,165.728,7p4vHnYXkxlzvfePJVpcTr,297404,4,Rap,74
0.733,0.678,6,-7.771,1,0.438,0.121,0.0,0.344,0.841,175.985,5PTG6rrL6EPFD9E2QMI2pl,142000,4,Rap,72
0.691,0.602,9,-6.807,0,0.209,0.123,0.0,0.0637,0.685,151.987,5qDsijQM75KTdv3RtSPx91,189480,4,Rap,73
0.376,0.841,3,-4.348,0,0.356,0.0435,0.0,0.578,0.463,76.052,1kMuU3TNQvHbqvXCWBodmP,271947,4,Rap,70
0.876,0.312,7,-10.17,1,0.0521,0.443,0.0,0.247,0.377,114.973,56fkAaSu91c1E2k43wGPFC,197217,4,Rap,76
0.88,0.777,7,-6.875,0,0.125,0.164,0.0171,0.0957,0.974,154.955,46M2hXnaQpueG7vSvgVtVH,93894,4,Rap,74
0.599,0.571,2,-4.998,1,0.0665,0.198,0.0,0.0969,0.285,151.974,2VdT56BGpdqNHUgOe1j5vc,206453,4,Rap,72
0.841,0.672,1,-5.557,0,0.371,0.0122,0.0,0.321,0.599,157.026,53tv6ZbyeAwfAUwFaxYbfO,146845,4,Rap,70
0.884,0.657,6,-4.569,0,0.0977,0.00589,0.0,0.154,0.489,107.059,0N3W5peJUQtI4eyR6GJT5O,234693,4,Rap,75
0.798,0.568,5,-9.072,0,0.135,0.0213,0.0,0.0586,0.45,148.88,6JjEVlMkfHWMeYavkEYzNO,193911,3,Rap,73
0.522,0.428,11,-11.332,0,0.143,0.235,2.35e-06,0.278,0.399,129.829,1gGsNNUfvVMOv4llVMg8Vg,221538,4,Rap,70
0.855,0.676,1,-5.736,1,0.325,0.0888,0.0,0.144,0.509,133.082,6CUP2khYzdphXebxVTfPE3,195299,4,Rap,70
0.884,0.445,1,-10.58,0,0.418,0.222,0.0,0.112,0.851,125.008,5hwUsRKvnO5yThjVrxHQVt,138427,4,Rap,74
0.716,0.485,1,-7.745,1,0.404,0.123,2.69e-05,0.604,0.26,74.132,5ujh1I7NZH5agbwf7Hp8Hc,313787,4,Rap,69
0.931,0.387,1,-9.127,1,0.412,0.088,0.0,0.136,0.376,125.978,2l8nEO0vsTRCRnGqQty6qx,179405,4,Rap,75
0.57,0.58,1,-5.547,1,0.21,0.0124,0.0,0.0498,0.404,171.812,5W7xC99N2Zzfh69r7I7zWK,270627,4,Rap,71
0.726,0.411,1,-12.929,1,0.0671,0.438,0.0,0.087,0.734,137.905,7HsjuVBM93Z2RoxjpWLgTT,190459,3,Rap,67
0.898,0.283,6,-12.335,0,0.356,0.319,0.000383,0.11,0.469,138.97,0utlOiJy2weVl9WTkcEWHy,216520,4,Rap,74
0.766,0.606,9,-6.064,1,0.456,0.00266,0.0,0.166,0.352,160.223,3wGXyJGsCf1myH5MooQIqE,140000,4,Rap,72
0.546,0.529,11,-10.511,0,0.0583,0.0862,6.5e-06,0.124,0.247,107.331,2Gyc6e2cLxA5hoX1NOvYnU,237787,4,Rap,72
0.716,0.541,1,-7.909,1,0.149,0.0021,0.0,0.115,0.387,139.978,2bSk87AVkCIIC3Bcligq1z,247055,4,Rap,72
0.747,0.57,1,-6.711,1,0.081,0.0642,0.0,0.0832,0.65,133.992,0PG9fbaaHFHfre2gUVo7AN,200890,4,Rap,76
0.681,0.572,11,-10.441,0,0.0708,0.131,0.0,0.181,0.758,156.066,16UIEoHFNZB9hzTvDO7m8m,173923,4,Rap,70
0.465,0.735,6,-3.715,1,0.117,0.0711,0.0,0.0975,0.409,173.935,19a3JfW8BQwqHWUMbcqSx8,196040,4,Rap,73
0.802,0.737,6,-4.862,0,0.0757,0.275,0.0,0.113,0.712,127.013,3TcKJZF01kCz0yyadk3gsI,211654,4,Rap,72
0.82,0.47,8,-7.181,1,0.0458,0.00435,0.0,0.141,0.313,132.003,3SuzCeGoNOWmbWOoDMou0B,280173,4,Rap,69
0.876,0.786,10,-4.884,0,0.306,0.0627,0.0,0.127,0.575,153.068,60SdxE8apGAxMiRrpbmLY0,244679,4,Rap,76
0.709,0.679,11,-6.503,0,0.346,0.0115,0.0,0.0971,0.754,162.973,2T5NBwKRySiCR78vVk08vr,153467,4,Rap,74
0.836,0.617,0,-4.363,1,0.0534,0.17,0.0,0.319,0.866,138.066,7wsmIIm0xWmtP7TmACXkJn,206702,4,Rap,73
0.788,0.933,9,-2.664,1,0.298,0.599,0.0,0.685,0.6,139.016,27a0ydWvFCt4jgl9m61lS1,229657,4,Rap,64
0.802,0.463,8,-8.379,1,0.162,0.236,0.00531,0.105,0.291,103.961,39NDBdU5Xkm5pCFGa5kZtI,287040,4,Rap,73
0.956,0.502,9,-5.995,1,0.213,0.0593,0.0,0.238,0.795,110.003,78xj07VVFK5uHTaGPIu13S,187000,4,Rap,76
0.609,0.935,6,-2.941,1,0.0479,0.0029,0.000359,0.188,0.498,95.957,2CGDxXXYbkPOyRXHzQbqkT,252400,4,Rap,71
0.457,0.965,1,0.457,1,0.486,0.085,0.0,0.697,0.604,170.122,68Y3zzmt2XxzheQVGbbJt4,632625,4,Rap,71
0.589,0.731,2,-6.343,1,0.0868,0.0534,0.0,0.308,0.191,87.908,5k38wzpLb15YgncyWdTZE4,268867,4,Rap,77
0.886,0.479,4,-8.054,0,0.334,0.077,0.0,0.135,0.408,130.029,7A20WnLkjtZU2d7hIB6Ziu,158692,4,Rap,72
0.708,0.843,7,-2.66,1,0.314,0.397,0.0,0.799,0.625,148.14,6or1bKJiZ06IlK0vFvY75k,363521,4,Rap,77
0.689,0.394,2,-10.102,0,0.065,0.711,0.000905,0.0859,0.382,117.489,5NijSs5dAwaIybq1GaRTIe,212992,3,Rap,72
0.837,0.549,0,-5.722,1,0.167,0.17,0.0,0.057,0.209,121.954,74cVJfmK18rhWnscIpGXjt,188524,4,Rap,71
0.414,0.473,11,-8.911,0,0.116,0.663,0.0523,0.128,0.409,100.0,6FBzhcfgGacfXF3AmtfEaX,129698,4,Rap,73
0.486,0.616,0,-6.9,1,0.277,0.0149,0.0,0.356,0.601,132.151,1YakuHfzKxjnseCEeVQtrY,232368,4,Rap,72
0.67,0.515,1,-6.977,1,0.397,0.0705,0.0,0.25,0.422,122.006,7y911sqgHGHcyU4ivapjwi,270867,4,Rap,68
0.754,0.575,4,-8.393,0,0.0682,0.045,0.00131,0.276,0.491,86.009,7rC5Pl8rQSX4myONQHYPBK,205147,4,Rap,72
0.472,0.861,4,-3.966,0,0.0447,0.283,0.0,0.83,0.358,144.077,4IO2X2YoXoUMv0M2rwomLC,211773,4,Rap,72
0.889,0.483,8,-10.332,1,0.227,0.376,0.0,0.088,0.761,120.995,49O5AqdaIGmnfz2d8TXL7Z,131853,4,Rap,72
0.907,0.393,4,-7.636,0,0.0539,0.451,1.35e-06,0.135,0.202,104.949,7ttccyDY7hfzvzPXmA7E8t,205458,4,Rap,58
0.595,0.657,1,-6.498,0,0.183,0.462,0.000597,0.437,0.718,156.093,0dWOFwdXrbBUYqD9DLsoyK,273151,4,Rap,73
0.747,0.571,11,-7.916,1,0.478,0.38,0.0,0.534,0.553,172.104,79XrkTOfV1AqySNjVlygpW,181933,4,Rap,72
0.916,0.756,0,-7.653,1,0.188,0.0942,0.0,0.23,0.756,115.69,7KVPsVMOK3NL7subwJ0dZj,151539,4,Rap,72
0.789,0.786,2,-4.788,1,0.297,0.596,0.0,0.0997,0.39,119.957,2OKo7g3KfmCt3kyLvUAL0g,248040,4,Rap,74
0.755,0.695,9,-5.963,1,0.26,0.0179,0.0,0.107,0.493,128.063,2ooF4088y5L72c4YTEJQoB,101851,4,Rap,75
0.528,0.854,7,-3.94,1,0.532,0.645,0.0,0.617,0.512,179.835,7HiIy4QaA5ud7ZuuyBysKk,279941,3,Rap,63
0.727,0.599,1,-6.941,1,0.327,0.317,0.0,0.219,0.386,167.909,0Y0TOsE1q11qgbi7c5WZsG,197133,3,Rap,71
0.854,0.463,5,-6.159,1,0.137,0.117,0.0,0.354,0.549,120.024,0b9oOr2ZgvyQu88wzixux9,225773,4,Rap,74
0.746,0.884,10,-3.348,0,0.33,0.138,0.0,0.146,0.664,140.1,2FSVMyqLldC36p0deIYvI9,264416,4,Rap,63
0.467,0.636,7,-6.96,1,0.201,0.0232,0.0,0.138,0.419,135.014,0hUepWE4GoMwtKgU8vE617,184905,4,Rap,71
0.712,0.562,10,-6.008,1,0.129,0.125,0.0,0.136,0.142,140.0,6jmTHeoWvBaSrwWttr8Xvu,236480,4,Rap,73
0.845,0.884,6,-4.506,0,0.0759,0.0128,2.1e-06,0.203,0.904,104.536,4INDiWSKvqSKDEu7mh8HFz,257400,4,Rap,75
0.731,0.811,1,-3.225,1,0.0712,0.0204,0.0,0.411,0.426,147.045,6OaVWaGfhXn70ZJfdVcabn,218284,4,Rap,75
0.632,0.732,6,-3.498,1,0.092,0.105,1.15e-05,0.111,0.317,159.0,2J0NXdHr6MYvKDSxB7k3V2,221173,4,Rap,73
0.646,0.682,7,-5.847,1,0.0759,0.683,4.84e-06,0.107,0.421,131.895,5JRMqkR82k2fdDEAim9SCN,176732,4,Rap,74
0.46,0.622,7,-6.884,1,0.112,0.136,2.88e-05,0.13,0.294,124.672,6yKkkGw25k29PmdRPHO5vl,192413,4,Rap,69
0.692,0.721,9,-3.244,0,0.389,0.405,0.0,0.0773,0.496,168.084,2hRlHXzOf14ArYmOPeAXsa,200050,4,Rap,63
0.831,0.452,5,-5.111,0,0.047,0.0803,0.0,0.359,0.534,93.04,4CxmynXhw78QefruycvxG8,180053,4,Rap,71
0.659,0.689,11,-5.129,0,0.449,0.213,0.0,0.0791,0.61,124.934,7ipUYshiPzzUs9EdeOsBFO,195226,4,Rap,63
0.83,0.49,1,-8.82,0,0.209,0.289,3.04e-06,0.113,0.845,81.604,466cKvZn1j45IpxDdYZqdA,247059,4,Rap,77
0.618,0.693,7,-5.943,0,0.45,0.246,0.0,0.112,0.454,170.982,2KvHC9z14GSl4YpkNMX384,283551,4,Rap,73
0.825,0.453,2,-9.869,1,0.281,0.0155,4.22e-06,0.108,0.148,97.49,6DaqBwun59rgzYEQROTbRv,141845,4,Rap,73
0.625,0.715,7,-4.539,0,0.0942,0.0413,0.0,0.102,0.0377,84.794,1YEXlV81t42IuXMnL600rg,205769,4,Rap,63
0.829,0.514,7,-6.694,1,0.037,0.203,0.000157,0.115,0.397,114.955,7MkysLvt3L8UFji2PceoFU,244340,4,Rap,70
0.817,0.814,2,-3.985,1,0.185,0.32,0.0,0.152,0.247,109.994,5rLyYxZNzca00ENADO9m54,196800,4,Rap,74
0.899,0.509,9,-8.04,1,0.387,0.00157,0.0,0.0573,0.599,150.001,00ko9WaS4jOX1kEk3gvHjf,225924,4,Rap,71
0.565,0.569,6,-6.084,0,0.379,0.0352,8.81e-06,0.106,0.303,92.466,3Ddny34bFoYBb8dIGq5lwp,214825,5,Rap,74
0.778,0.662,8,-6.081,0,0.308,0.187,0.0,0.116,0.571,149.935,7IECs9d4Rrlpa7tiHOCE1w,192000,4,Rap,71
0.713,0.663,1,-5.113,1,0.149,0.0641,0.0,0.324,0.787,104.99,0PJ4dXVkpNAtoOZsEjqktc,194286,4,Rap,72
0.92,0.674,1,-5.662,0,0.264,0.307,0.0,0.104,0.741,141.967,6p8NuHm8uCGnn2Dtbtf7zE,304041,4,Rap,73
0.835,0.869,10,-4.582,0,0.27,0.248,0.0,0.462,0.82,140.945,6cS9PmLky2NhLOhpIsUlow,224656,4,Rap,77
0.712,0.598,7,-5.368,0,0.0388,0.0546,0.0,0.154,0.504,130.007,2ajzBr7vwHTEBeqDzcsNRC,212354,4,Rap,71
0.674,0.425,1,-7.725,1,0.031,0.191,0.0,0.169,0.11,119.954,1XsTcnVnJqjjXXLBRqXWmD,211499,4,Rap,70
0.645,0.705,1,-5.008,1,0.299,0.000813,0.0,0.128,0.376,137.133,51rXHuKN8Loc4sUlKPODgH,229670,4,Rap,72
0.354,0.982,4,-3.026,0,0.168,0.000237,0.000294,0.204,0.194,143.772,61mWefnWQOLf90gepjOCb3,252613,4,Rap,77
0.536,0.612,4,-5.847,1,0.272,0.119,0.0,0.209,0.57,86.768,7DFnq8FYhHMCylykf6ZCxA,229040,4,Rap,73
0.546,0.651,1,-7.601,1,0.3,0.000739,0.0,0.235,0.646,77.878,3aGibUHhQyBsyumYHylw0K,212653,4,Rap,68
0.737,0.548,4,-7.003,0,0.0498,0.0127,9.76e-06,0.176,0.156,160.058,5DPASDOoVakOcD8EIhb46T,175759,4,Rap,73
0.39,0.724,6,-7.607,0,0.0889,0.162,0.0,0.393,0.312,165.945,1xzUQMiCoY5pdego0pHMeV,216560,4,Rap,72
0.777,0.58,0,-6.928,0,0.0525,0.0125,0.0,0.161,0.0636,129.918,3mDFLytDotXo2p0rvfGbkA,178154,4,Rap,74
0.516,0.546,5,-9.105,1,0.249,0.814,4.5e-06,0.0995,0.515,78.267,4gT3mNJA8lnlkYFqGZ8IA2,271733,4,Rap,73
0.845,0.304,10,-16.441,1,0.195,0.371,0.0,0.112,0.413,90.01,7022xokeCJFSeZxw2npVkn,282667,4,Rap,69
0.35,0.621,8,-6.495,0,0.233,0.256,3.44e-05,0.613,0.459,83.375,0SA0mMXWh23raZ6xzOCU2V,253387,4,Rap,68
0.835,0.462,7,-6.227,1,0.155,0.513,0.0,0.0875,0.702,78.99,40KuvsFD0zpUFuCcmt5Xm0,121672,4,Rap,75
0.913,0.625,10,-6.901,0,0.334,0.0168,0.0,0.125,0.298,126.915,13VXVxePp4NUiXwtmQ0viz,177704,4,Rap,72
0.919,0.506,1,-7.14,1,0.304,0.132,0.0,0.0771,0.273,97.465,2LvRR121MWFmmEGkuV2vQP,220240,4,Rap,71
0.753,0.355,8,-13.295,0,0.0898,0.48,0.865,0.122,0.506,111.863,1LGFhRGycG5VI9cU8gFgVP,120547,4,Rap,77
0.859,0.77,8,-5.358,0,0.345,0.0056,0.0,0.0731,0.348,155.025,6qUabsNxudatEFedWGHoDh,207394,4,Rap,74
0.874,0.714,7,-6.664,1,0.129,0.0155,0.0,0.0968,0.541,95.826,6o2g1BJvtYQssH84kBYs7y,265600,4,Rap,68
0.9,0.385,1,-12.189,0,0.435,0.371,0.0,0.142,0.488,99.964,1n8wr8tRHs5jmBxNWXedcn,174336,4,Rap,72
0.653,0.826,6,-2.93,0,0.354,0.0153,0.00146,0.131,0.416,108.52,2I9foKseoFQh07p6sD2voE,256227,5,Rap,69
0.703,0.661,6,-3.885,1,0.0539,0.0517,0.0,0.34,0.495,149.906,5de7ci7TFqbQ1PFgKAD7MR,249240,4,Rap,67
0.479,0.549,11,-10.551,0,0.373,0.57,0.0239,0.127,0.576,180.985,119c93MHjrDLJTApCVGpvx,252187,4,Rap,74
0.737,0.482,1,-5.845,0,0.036,0.115,0.0,0.0873,0.26,97.469,6ZxX2vmH5WLufcOqenLjfb,221396,4,Rap,70
0.644,0.661,11,-6.093,1,0.0418,0.000177,5.14e-06,0.108,0.272,154.001,4aX4Oycsk1fhHIee1zqsDe,240307,4,Rap,68
