endTime,artistName,trackName,msPlayed
12/31/2019 09:03,Neutral Milk Hotel,King of Carrot Flowers Pts. 2 & 3,186280
12/31/2019 09:08,Animal Collective,Did You See The Words,315280
12/31/2019 09:15,Mercury Rev,Chasing A Bee,428560
12/31/2019 09:18,Stereolab,Jenny Ondioline (Part One),220666
12/31/2019 09:23,LCD Soundsystem,Never as Tired as When I'm Waking Up,289893
12/31/2019 09:29,The Brian Jonestown Massacre,Anenome,327920
12/31/2019 09:31,The Beatles,Tomorrow Never Knows - Remastered 2009,179546
12/31/2019 09:39,13th Floor Elevators,Slip Inside This House - Stereo LP Version,482278
12/31/2019 09:44,Hawkwind,Silver Machine - Live at the Roundhouse London; 1996 Remaster,279973
12/31/2019 09:52,Gong,Other Side Of The Sky - Remastered 2018,457800
12/31/2019 09:55,Thee Oh Sees,Toe Cutter - Thumb Buster,212600
12/31/2019 09:58,Fuzz,Sunderberry Dream,151992
12/31/2019 10:00,The Rolling Stones,Citadel - Remastered 2017 / Stereo,170840
12/31/2019 10:04,Love,Maybe the People Would Be the Times or Between Clark and Hilldale - 2015 Remaster,214310
12/31/2019 10:07,Soft Machine,Joy Of A Toy,169546
12/31/2019 10:14,Spiritualized,Shine a Light - Live,432000
12/31/2019 10:23,Secret Machines,First Wave Intact,540200
12/31/2019 10:28,King Gizzard & The Lizard Wizard,Robot Stop,322171
12/31/2019 10:31,Goat,Hide From the Sun,216159
12/31/2019 10:36,The Velvet Underground,What Goes On,274138
12/31/2019 10:38,Dick Diver,Blue & That,120413
12/31/2019 10:41,Dick Diver,Alice,155720
12/31/2019 10:44,Dick Diver,Calendar Days,175466
12/31/2019 10:47,Dick Diver,Water Damage,234973
12/31/2019 10:50,Dick Diver,Boys,154160
12/31/2019 10:52,Dick Diver,The Two Year Lease,144493
12/31/2019 10:56,Dick Diver,Lime Green Shirt,214533
12/31/2019 10:59,Dick Diver,Gap Life,185640
12/31/2019 11:02,Dick Diver,Bondi 98,167946
12/31/2019 11:08,Dick Diver,Amber,396600
12/31/2019 11:11,Dick Diver,Languages of Love,138546
12/31/2019 11:14,Dick Diver,Lime Green Shirt,214533
12/31/2019 11:18,Gregor,A Song About Holding Hands,212066
12/31/2019 11:22,Crepes,Ain't Horrible,25948
12/31/2019 11:22,Cool Sounds,Cactus Country,251755
12/31/2019 21:46,Grateful Dead,Casey Jones - 2013 Remaster,265067
12/31/2019 21:51,Grateful Dead,Franklin's Tower - 2017 Remaster,274905
12/31/2019 21:57,Grateful Dead,"Might as Well - Live at Giants Stadium, East Rutherford, NJ, 6/17/91",402512
12/31/2019 22:01,Grateful Dead,Loose Lucy - 2017 Remaster,202124
12/31/2019 22:04,Grateful Dead,Sage & Spirit - 2017 Remaster,187454
12/31/2019 22:09,Grateful Dead,Touch of Grey - 2013 Remaster,350862
12/31/2019 22:16,Grateful Dead,"Touch of Grey - Live at RFK Stadium, Washington DC, 7/12/89",383902
12/31/2019 22:23,Grateful Dead,"That's It for the Other One (Cryptical Envelopment / Quadlibet for Tender Feet / The Faster We Go, the Rounder We Get / We Leave the Castle) - 1968 Mix; 2017 Remaster",459933
12/31/2019 22:27,Grateful Dead,Slipknot! - 2017 Remaster,249457
12/31/2019 22:32,Grateful Dead,St. Stephen - 1969 Mix; 2019 Remaster,266026
12/31/2019 22:35,Grateful Dead,Let Me Sing Your Blues Away - 2017 Remaster,198119
12/31/2019 22:39,Grateful Dead,China Cat Sunflower - 1971 Mix; 2018 Remaster,220480
12/31/2019 22:51,Grateful Dead,"Turn on Your Love Light - Live at Winterland, San Francisco, CA 10/22/67",741053
12/31/2019 23:01,Grateful Dead,"Death Don't Have No Mercy - Live at Avalon Ballroom, San Francisco, CA, 1/26/69",597066
12/31/2019 23:11,Grateful Dead,Caution (Do Not Stop on Tracks) - 1968 Mix; 2017 Rmaster,592880
12/31/2019 23:18,Grateful Dead,"Morning Dew - Live at Winterland, San Francisco, CA 10/22/67",458333
12/31/2019 23:29,Grateful Dead,Alligator - 1971 Remix; 2018 Remaster,684693
12/31/2019 23:34,Grateful Dead,Mountains of the Moon - 1969 Mix; 2019 Remaster,250053
12/31/2019 23:39,Grateful Dead,"The Music Never Stopped - Live at the Great American Music Hall, San Francisco, CA 8/13/75; 2017 Remaster",332693
12/31/2019 23:46,Grateful Dead,"Samba in the Rain - Live at the Omni, Atlanta, GA, 3/30/1995",406720
12/31/2019 23:57,Grateful Dead,Alligator - 1968 Mix; 2017 Remaster,680560
1/1/2020 00:01,Grateful Dead,"It Hurts Me Too - Live at Winterland, San Francisco, CA 10/22/67",256053
1/1/2020 00:02,Grateful Dead,"Dark Star (Pt. 3) - Live at Giants Stadium, East Rutherford, NJ, 6/17/91",55533
1/1/2020 00:07,Grateful Dead,Easy Wind - 2017 Remaster,301013
1/1/2020 00:09,Grateful Dead,Born Cross-Eyed - 1968 Mix; 2017 Remaster,127000
1/1/2020 00:13,Grateful Dead,Fire on the Mountain - 2013 Remaster,229009
1/1/2020 00:19,Grateful Dead,"Black-Throated Wind - Live at Winterland, San Francisco, CA 10/16-20/74; 2017 Remaster",366469
1/1/2020 00:26,Grateful Dead,"So Many Roads - Live at Star Lake Amphitheatre, Burgettstown, PA, 6/23/1992",456693
1/1/2020 00:33,Grateful Dead,Stella Blue - 2017 Remaster,383969
1/1/2020 00:40,Grateful Dead,"That's It for the Other One: Cryptical Envelopment / Quadlibet for Tender Feet / The Faster We Go, the Rounder We Get / We Leave the Castle - 1971 Remix; 2018 Remaster",460186
1/1/2020 00:46,Grateful Dead,Cosmic Charlie - 1969 Mix; 2018 Remaster,342266
1/1/2020 01:01,Grateful Dead,"Eyes of the World - Live at Giants Stadium, East Rutherford, NJ, 6/17/91",926067
1/1/2020 01:10,Grateful Dead,Caution (Do Not Stop on Tracks) - 1971 Remix; 2018 Remaster,539533
1/1/2020 01:18,Grateful Dead,"Ship of Fools - Live at Giants Stadium, East Rutherford, NJ, 6/17/91",481333
1/1/2020 01:23,Grateful Dead,Doin' That Rag - 1971 Mix; 2019 Remaster,281853
1/1/2020 01:40,Grateful Dead,"Corrina - Live at Madison Square Garden, New York, NY, 10/14/1994",1040080
1/1/2020 01:46,Grateful Dead,"I Know You Rider - Live at Portland Memorial Coliseum, Portland, OR 5/19/74",330080
1/1/2020 01:52,Grateful Dead,"The Weight - Live at Giants Stadium, East Rutherford, NJ, 6/17/91",380513
1/1/2020 02:02,Grateful Dead,"Terrapin Station - Live at Boston Garden, Boston, MA 5/7/77",634276
1/1/2020 02:10,Grateful Dead,"Dark Star (Pt. 4) - Live at Giants Stadium, East Rutherford, NJ, 6/17/91",485733
1/1/2020 02:14,Grateful Dead,Ripple - 2017 Remaster,249760
1/1/2020 02:20,Grateful Dead,"Cold Rain & Snow - Live at Winterland, San Francisco, CA 10/16-20/74; 2017 Remaster",337139
1/1/2020 02:27,Grateful Dead,Crazy Fingers - 2017 Remaster,402380
1/1/2020 02:32,Grateful Dead,Shakedown Street - 2013 Remaster,300209
1/1/2020 02:37,Grateful Dead,"China Doll - Live at Giants Stadium, East Rutherford, NJ, 6/17/91",307763
1/1/2020 02:42,Grateful Dead,Truckin' - 2013 Remaster,306973
1/1/2020 02:46,Grateful Dead,"Truckin' - Live at Giants Stadium, East Rutherford, NJ, 6/17/91",290397
1/1/2020 02:51,Anderson .Paak,Am I Wrong (feat. ScHoolboy Q),253520
1/1/2020 02:55,KAYTRANADA,DYSFUNCTIONAL,240757
1/1/2020 03:00,Justice,Love S.O.S,303823
1/1/2020 03:04,BANKS,Warm Water - Snakehips Remix,253584
1/1/2020 03:06,Shay Lia,Funky Thang,160780
1/1/2020 03:10,Mick Jenkins,Communicate (feat. Ravyn Lenae),237045
1/1/2020 03:14,Cosmo's Midnight,Lowkey (feat. Buddy & Jay Prince),219672
1/1/2020 03:19,Justice,Pleasure x Newjack x Civilization (WWW),338491
1/1/2020 03:24,Elujay,Golden,252861
1/1/2020 03:27,Phairo,Pelican,230217
1/1/2020 03:32,Acid Washed,Fire N' Rain (Kaytranada Edition),300035
1/1/2020 03:36,Zikomo,Hit the Ceiling (Zikomo Remix),221084
1/1/2020 03:40,Lou Phelps,What Time Is It? (feat. Innanet James),224415
1/1/2020 03:44,Anderson .Paak,Tints (feat. Kendrick Lamar),268400
1/1/2020 03:46,KAYTRANADA,Gray Area (feat. Mick Jenkins),139653
1/1/2020 03:49,Full Crate,LowKey (feat. Jayd Ink),173420
1/1/2020 03:53,Mahalia,Sober - Jarreau Vandal Remix,220348
1/1/2020 03:57,Yaeji,raingurl,237231
1/1/2020 04:00,Moksi,Downtown,203541
1/1/2020 04:04,KAYTRANADA,YOU'RE THE ONE,227706
1/1/2020 04:07,Toro y Moi,Ordinary Pleasure,183746
1/1/2020 04:13,Sharam Jey,Picture Picture,370835
1/1/2020 04:17,Channel Tres,Topdown,230013
1/1/2020 04:20,Mura Masa,Nuggets (feat. Bonzai),209586
1/1/2020 04:23,Phony Ppl,End of The niGht.,194680
1/1/2020 04:27,Pomo,Start Again,246355
1/1/2020 04:32,Shabazz Palaces,Swerve... the reeping of all that is worthwhile (Noir not withstanding),310186
1/1/2020 04:37,Mac Miller,Dang! (feat. Anderson .Paak),305350
1/1/2020 04:42,GoldLink,Meditation (feat. Jazmine Sullivan & KAYTRANADA),258784
1/1/2020 04:45,KAYTRANADA,LITE SPOTS,230920
1/1/2020 17:06,Yaeji,raingurl,237231
1/1/2020 17:07,Hoodboi,Glide,87319
1/1/2020 17:13,Yaeji,raingurl,315097
1/1/2020 17:16,Hoodboi,Glide,205101
1/1/2020 17:21,Anderson .Paak,Tints (feat. Kendrick Lamar),268400
1/1/2020 21:07,JMSN,Love & Pain (Kaytranada Remix),145623
1/1/2020 21:11,Yaeji,raingurl,237231
1/1/2020 21:15,Yaeji,raingurl,237231
1/1/2020 21:19,Yaeji,raingurl,237231
1/1/2020 21:23,Yaeji,raingurl,3851
1/1/2020 21:23,Yaeji,raingurl,237204
1/1/2020 21:23,GoldLink,Fall in Love (feat. Ciscero),1536
1/1/2020 21:24,Fabich,Back to Life,51008
1/1/2020 21:34,Zimmer,Wildflowers,17274
1/1/2020 21:40,Snowmine,Hologram,361600
1/1/2020 21:45,The Microphones,"The Glow, Pt. 2",298866
1/1/2020 21:50,Ólafur Arnalds,ekki hugsa,281500
1/1/2020 21:53,Bon Iver,Flume,219000
1/1/2020 21:57,Motorama,Ghost,224360
1/1/2020 22:02,Animal Collective,Winters Love,295093
1/1/2020 22:07,The Microphones,The Moon,316640
1/1/2020 22:11,Afterlives,I'm Breaking My Heart,231000
1/1/2020 22:15,Noah And The Whale,Blue Skies,247733
1/1/2020 22:21,Radiohead,The National Anthem,351693
1/1/2020 22:24,The Antlers,Bear,233933
1/1/2020 22:29,Sufjan Stevens,"All Good Naysayers, Speak Up! Or Forever Hold Your Peace!",273520
1/1/2020 22:34,Sixth June,Back for a Day,298230
1/1/2020 22:37,Snowmine,Let Me In,219226
1/1/2020 22:43,Radiohead,Idioteque,309093
1/1/2020 22:47,Codeine,D,267533
1/1/2020 22:52,Have A Nice Life,Bloodhail,338000
1/1/2020 22:56,Seabear,Libraries,198746
1/1/2020 23:04,Death Cab for Cutie,Transatlanticism,475093
1/1/2020 23:07,Seabear,I Sing I Swim,219853
1/1/2020 23:13,The Antlers,Sylvia,327106
1/1/2020 23:17,Peter and the Wolf,Eternal Second,260658
1/2/2020 03:49,Yaeji,raingurl,18560
1/2/2020 03:56,Baltra,Fade Away (Vocal),417704
1/2/2020 04:00,Session Victim,Good Intentions - LP Mix,269666
1/2/2020 04:05,HNNY,"Cheer Up, My Brother",305776
1/2/2020 04:12,Ross from Friends,Talk to Me You'll Understand,417099
1/2/2020 04:18,Seb Wildblood,Jazz Vol.1,397476
1/2/2020 04:23,O'Flynn,Desmond's Empire,276008
1/2/2020 04:27,Sweely,All the Reasons,271044
1/2/2020 04:34,Project Pablo,Closer,417738
1/2/2020 04:40,Moomin,Woman To Woman,334089
1/2/2020 04:45,Rick Wade,Can't You See,305306
1/2/2020 04:51,Fouk,Coconuts,387226
1/2/2020 04:55,Fort Romeau,Say Something,236420
1/2/2020 05:02,Omar S,The Shit Baby,413315
1/2/2020 05:05,Folamour,Petit Prince Du Macadam,184938
1/2/2020 05:13,DJ BORING,Winona,511031
1/2/2020 05:19,Mall Grab,Liverpool Street In The Rain,332437
1/2/2020 05:25,John Tejada,Farther And Fainter,379382
1/2/2020 05:30,Lone,Jaded,289082
1/2/2020 05:35,Dam Swindle,"Yes, No, Maybe",332424
1/2/2020 05:41,Moodymann,Lyk U Use 2 (feat. Andres),342999
1/2/2020 05:49,Palms Trax,Equation,469493
1/2/2020 05:55,Brame & Hamo,Roy Keane,403480
1/2/2020 06:02,Chaos In The CBD,Midnight in Peckham,420919
1/2/2020 06:09,Joy Orbison,Bromley,404075
1/2/2020 06:16,Adryiano,On My Side,410070
1/2/2020 06:21,Kink,Leko - Session Victim Remix,325414
1/2/2020 06:25,Skee Mask,Rev8617,224349
1/2/2020 06:29,Leon Vynehall,Movements (Chapter III),231640
1/2/2020 06:35,Harvey Sutherland,Bamboo,376960
1/2/2020 06:42,Motor City Drum Ensemble,Raw Cuts #3,416346
1/2/2020 06:50,Harrison BDP,Decompression,476015
1/2/2020 06:55,Demuja,Turn Me On,306025
1/2/2020 07:00,Daphni,Sizzling,321713
1/2/2020 07:06,DJ Seinfeld,U,368000
1/2/2020 07:11,Youandewan,Be Good To Me Poly,306707
1/2/2020 07:18,Midland,Final Credits,439994
1/2/2020 07:24,Overmono,Le Tigre,370790
1/2/2020 07:30,Lauer,Gammelan,365546
1/2/2020 07:34,Axel Boman,Hello,211071
1/2/2020 07:35,Lil Texas,Boom Pow,44040
1/2/2020 07:51,Neon Indian,Deadbeat Summer,24250
1/2/2020 07:55,Yaeji,raingurl,237231
1/2/2020 07:57,Barney Artist,Stay Close,156687
1/2/2020 08:01,Full Crate,L'Afrique,203694
1/2/2020 08:04,SebastiAn,Arabest,196000
1/2/2020 08:07,Domo Genesis,Dapper (feat. Anderson .Paak),193093
1/2/2020 08:10,Reva DeVito,SO BAD - prod. KAYTRANADA,191550
1/2/2020 08:14,SG Lewis,Aura,229743
1/2/2020 08:18,JMSN,Love & Pain (Kaytranada Remix),288027
1/2/2020 08:22,Justice,D.A.N.C.E,242266
1/2/2020 08:25,Full Crate,Big Booty Problem [Riddim],175200
1/2/2020 08:30,KAYTRANADA,195,266949
1/2/2020 08:34,Hoodboi,Glide,233739
1/2/2020 08:38,KAYTRANADA,At All,287248
1/2/2020 08:41,GoldLink,Bedtime Story,164211
1/2/2020 08:43,Pomo,On My Mind,147976
1/2/2020 08:46,Chance the Rapper,All Night (feat. Knox Fortune),141542
1/2/2020 08:48,Full Crate,A Storm On A Summers Day,178355
1/2/2020 08:52,Mark Ronson,I Can't Lose (feat. Keyone Starr) - Pomo Remix,217200
1/2/2020 08:56,Teedra Moses,Be Your Girl (Kaytranada Edition),268087
1/2/2020 09:00,Lou Phelps,Average (feat. Kallitechnis),233311
1/2/2020 09:04,Pomo,So Fine,240000
1/2/2020 09:08,Mura Masa,Move Me,202586
1/2/2020 09:13,Disclosure,January - Kaytranada Edition,321769
1/2/2020 09:16,Fabich,Back to Life,180000
1/2/2020 09:20,Pomo,Intoxicated,270250
1/2/2020 09:23,Sango,Conte a Todos,192000
1/2/2020 09:27,The Internet,Dontcha,201640
1/2/2020 09:30,Young Franco,Girls Don't Cry,211638
1/2/2020 09:35,KAYTRANADA,BULLETS,299000
1/2/2020 09:40,Rihanna,Kiss It Better - KAYTRANADA Edition,325306
1/2/2020 09:43,GoldLink,Fall in Love (feat. Ciscero),184571
1/2/2020 09:46,KAYTRANADA,10%,186684
1/2/2020 09:51,Katy B,Honey,284693
1/2/2020 09:55,KAYTRANADA,CHANCES,218200
1/2/2020 09:58,Young Franco,About This Thing,197458
1/2/2020 10:02,Mura Masa,Firefly,228000
1/2/2020 10:06,Mija,Gypsy Woman (She's Homeless) [House Kitsuné America],269508
1/2/2020 10:10,Duckwrth,I'M DEAD,230632
1/2/2020 10:14,Phairo,Pelican,230217
1/2/2020 10:17,KAYTRANADA,DYSFUNCTIONAL,240757
1/2/2020 10:20,Shay Lia,Funky Thang,160780
1/2/2020 10:24,Mura Masa,Nuggets (feat. Bonzai),209586
1/2/2020 10:27,Zikomo,Hit the Ceiling (Zikomo Remix),221084
1/2/2020 10:31,Cosmo's Midnight,Lowkey (feat. Buddy & Jay Prince),219672
1/2/2020 10:36,Mac Miller,Dang! (feat. Anderson .Paak),305350
1/2/2020 10:41,Acid Washed,Fire N' Rain (Kaytranada Edition),300035
1/2/2020 10:47,Sharam Jey,Picture Picture,370835
1/2/2020 10:51,Elujay,Golden,252861
1/2/2020 10:55,Anderson .Paak,Am I Wrong (feat. ScHoolboy Q),253520
1/2/2020 10:59,Mick Jenkins,Communicate (feat. Ravyn Lenae),237045
1/2/2020 11:03,GoldLink,Meditation (feat. Jazmine Sullivan & KAYTRANADA),258784
1/2/2020 11:08,Shabazz Palaces,Swerve... the reeping of all that is worthwhile (Noir not withstanding),310186
1/2/2020 11:13,Justice,Love S.O.S,303823
1/2/2020 11:17,Channel Tres,Topdown,230013
1/2/2020 11:21,BANKS,Warm Water - Snakehips Remix,253584
1/2/2020 11:24,KAYTRANADA,Gray Area (feat. Mick Jenkins),139653
1/2/2020 11:26,Full Crate,LowKey (feat. Jayd Ink),173420
1/2/2020 11:31,Anderson .Paak,Tints (feat. Kendrick Lamar),268400
1/2/2020 11:34,Lou Phelps,What Time Is It? (feat. Innanet James),224415
1/2/2020 11:38,Phony Ppl,End of The niGht.,194680
1/2/2020 11:43,Justice,Pleasure x Newjack x Civilization (WWW),338491
1/2/2020 11:47,KAYTRANADA,YOU'RE THE ONE,227706
1/2/2020 11:50,Mahalia,Sober - Jarreau Vandal Remix,220348
1/2/2020 11:54,Pomo,Start Again,240022
1/2/2020 11:55,KAYTRANADA,LITE SPOTS,1004
1/2/2020 20:39,Danny Towers,Dope & A Baby,89364
1/2/2020 20:41,Danny Towers,Derby,110080
1/2/2020 20:44,Danny Towers,Sucka,176807
1/2/2020 20:47,Danny Towers,Blitz,198432
1/2/2020 20:49,Danny Towers,Booby Trap,99432
1/2/2020 20:52,Danny Towers,Sunday,174315
1/2/2020 20:54,Danny Towers,No Rewind,127680
1/2/2020 20:56,Danny Towers,Toothpick,139200
1/2/2020 20:58,Danny Towers,Who He,125688
1/2/2020 21:00,Danny Towers,Undone,113928
1/2/2020 21:03,Danny Towers,Paraplegic,197303
1/2/2020 21:05,Danny Towers,Tarantula,131928
1/2/2020 21:07,Danny Towers,Monkey Nuts,129024
1/2/2020 21:09,Danny Towers,30's & A Mac,97800
1/2/2020 21:12,Danny Towers,Today (feat. wifisfuneral),190222
1/2/2020 21:16,Valee,Womp Womp,226533
1/2/2020 21:18,Pouya,Cruisin' in The MIA,151111
1/2/2020 21:20,Xavier Wulf,Kid Cudi (Remix),96051
1/2/2020 21:22,TOKYO’S REVENGE,GOODMORNINGTOKYO!,150115
1/2/2020 21:24,Danny Towers,30's & A Mac,97800
1/2/2020 21:27,Powers Pleasant,"Please Forgive (feat. Denzel Curry, IDK, Zombie Juice & ZillaKami)",192346
1/2/2020 21:29,Yung Bans,PRADA ZOMBIE,123437
1/2/2020 21:31,Wifisfuneral,Ever Seen A Demon,108068
1/2/2020 21:35,UnoTheActivist,Fabo (featuring Rich The Kid) - Remix,257733
1/2/2020 21:38,Pouya,Aftershock,179783
1/2/2020 21:40,LUCKI,Me Myself & I,132821
1/2/2020 21:43,Danny Towers,Nipsey Hussle,198556
1/2/2020 22:59,Jasiah,Case 19 (feat. 6ix9ine),55121
1/2/2020 23:07,Sidney Charles,Whiplash,444500
1/2/2020 23:11,Tchami,Aurra,245760
1/2/2020 23:15,Chris Lake,Free Your Body,269400
1/2/2020 23:18,Chriz Samz,Party Starter,145920
1/2/2020 23:20,Carta,If Only,170625
1/2/2020 23:28,Audiojack,Inside My Head - Original Mix,460312
1/2/2020 23:31,Chris Lorenzo,Every Morning,196406
1/2/2020 23:35,RL Grime,Pressure - Valentino Khan Remix,203809
1/2/2020 23:38,Dom Dolla,Take It,234440
1/2/2020 23:44,Rapson,Heat (feat. Nathan Thomas) - Club MIx,333392
1/2/2020 23:47,Ship Wrek,Dance With Me,185714
1/2/2020 23:50,Dom Dolla,San Frandisco,185000
1/2/2020 23:53,FISHER,Stop It,163790
1/2/2020 23:57,Shermanology,Disappear,259047
1/3/2020 00:01,Gorgon City,Delicious,236160
1/3/2020 00:04,Shiba San,All I Need,184820
1/3/2020 00:07,Brooke Evers,Check Me Out,174735
1/3/2020 00:10,Matroda,Beef Stick,191134
1/3/2020 00:13,Sllash & Doppe,Alegria,224516
1/3/2020 00:16,Pep & Rash,Bang Beatz,162699
1/3/2020 00:18,Anti Up,Pizza,133909
1/3/2020 00:22,Riton,Fake ID,246970
1/3/2020 00:26,Eskuche,Vibration,215238
1/3/2020 00:29,SUMR CAMP,Over,207464
1/3/2020 00:32,Kisch,Love All Day feat. Leela D - Radio Edit,205161
1/3/2020 00:36,Hot Since 82,Bloodlines - Edit,221983
1/3/2020 00:40,Sonny Fodera,Insane,239950
1/3/2020 00:43,Cheat Codes,NSFW,158720
1/3/2020 00:47,FISHER,Losing It,248035
1/3/2020 00:50,Walker & Royce,All For the Gram (feat. Sophiegrophy),205054
1/3/2020 00:55,Hayden James,Nowhere To Go - Dom Dolla Remix,275084
1/3/2020 00:58,Chris Lake,Lose My Mind,219637
1/3/2020 01:02,Dombresky,Aragon,215238
1/3/2020 01:06,JOYRYDE,GIVE MY LOVE,260952
1/3/2020 01:10,Tchami,Rainforest (Valentino Khan Remix),219047
1/3/2020 01:13,Tim Hox,XY - Radio Mix,191769
1/3/2020 01:16,Kaskade,Tight,188187
1/3/2020 01:20,Yaeji,raingurl,237231
1/3/2020 01:24,Malaa,Bylina (Bellecour Remix),290655
1/3/2020 01:28,Todd Terry,Psychodrama (feat. Jasmien Nanhekhan),221279
1/3/2020 01:31,Tough Love,Deep Dark & Dirty,191612
1/3/2020 01:35,Illyus & Barrientos,Shout,238080
1/3/2020 01:41,K.A.M.A.,Abuse,376000
1/3/2020 01:44,Tim Baresko,Another - Mercer Remix,171611
1/3/2020 01:47,Ibranovski,Primal Riot,181940
1/3/2020 01:50,Tiësto,Grapevine - Tujamo Remix,201904
1/3/2020 01:54,Walker & Royce,WORD,211200
1/3/2020 01:58,Dombresky,Utopia,280952
1/3/2020 02:02,SLATIN,Good Idea,198720
1/3/2020 02:05,Jude & Frank,Sun Is Shining,189120
1/3/2020 02:09,Siege,I've Been,251612
1/3/2020 02:11,SMACK,Selecta,154726
1/3/2020 02:14,Dimitri Vegas & Like Mike,Selfish - M-22 Remix,190259
1/3/2020 02:15,La Fuente,Shimmy Shaker,21708
1/3/2020 02:15,Blu,Below The Heavens pt. II,3650
1/3/2020 02:18,Blu,My World Is...,220786
1/3/2020 03:08,Blu,The Narrow Path,309386
1/3/2020 03:13,Blu,Simply Amazin' (steel blazin'),278693
1/3/2020 03:16,Blu,Juice n' Dranks,224733
1/3/2020 03:21,Blu,In Remembrance,243933
1/3/2020 03:25,Blu,Blu Collar Worker,270893
1/3/2020 03:29,Blu,Dancing In The Rain,265826
1/3/2020 03:33,Blu,First Things First,230200
1/3/2020 03:38,Blu,Greater Love,254933
1/3/2020 03:43,Blu,Good Life,323133
1/3/2020 03:46,Blu,Soul Rising,209440
1/3/2020 03:50,Blu,Cold Hearted,192080
1/3/2020 03:54,Blu,Below The Heavens pt. I,266720
1/3/2020 03:58,Blu,Below The Heavens pt. II,229440
1/3/2020 04:05,Blu,I Am...,443453
1/3/2020 04:10,Blu,Dancing In The Rain,265826
1/3/2020 04:13,Statik Selektah,82 92 (feat. Mac Miller),217367
1/3/2020 04:15,Damu The Fudgemunk,Coco Mango Diced (Boy Scout Mix),109412
1/3/2020 04:17,9th Wonder,LoveKills!!!,127184
1/3/2020 04:20,Blu,Low End Theory,172045
1/3/2020 04:23,Madlib,Get Money,214640
1/3/2020 05:20,Talib Kweli,Get By,23361
1/3/2020 05:22,Whethan,Wallflower - MELVV Remix,147692
1/3/2020 05:26,Whethan,Radar (feat. HONNE) - SAINT WKND Remix,192222
1/3/2020 05:29,Whethan,Top Shelf (feat. Bipolar Sunshine) - Perto Remix,228661
1/3/2020 05:33,Whethan,Good Nights (feat. Mascolo) - TRAILS Remix,186990
1/3/2020 05:35,Whethan,Together - Ramzoid Remix,148064
1/3/2020 05:38,Whethan,Superlove (feat. Oh Wonder) - Chet Porter Remix,187071
1/3/2020 05:58,Whethan,Be Like You (feat. Broods) - Whethan Remix,88127
1/3/2020 06:02,Yaeji,raingurl,237231
1/3/2020 06:06,Moksi,Downtown,203541
1/3/2020 06:09,Toro y Moi,Ordinary Pleasure,183746
1/3/2020 06:12,Zimmer,Wildflowers,217986
1/3/2020 06:16,Full Crate,L'Afrique,203694
1/3/2020 06:18,Barney Artist,Stay Close,156687
1/3/2020 06:22,SG Lewis,Aura,229743
1/3/2020 06:27,KAYTRANADA,At All,287248
1/3/2020 06:29,GoldLink,Bedtime Story,164211
1/3/2020 06:33,Mark Ronson,I Can't Lose (feat. Keyone Starr) - Pomo Remix,217200
