,Unnamed: 0,endTime,artistName,trackName,msPlayed,trackID,duration_ms,key,mode,time_signature,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo
118,118,12/30/2019 02:02,Vince Staples,"Yo Love - From ""Queen & Slim: The Soundtrack""",4830,3Vj8RQkFwOmDvUrwu6MtQZ,143830.0,0.0,1.0,4.0,0.565,0.703,0.573,3.13e-06,0.0987,-9.032,0.0724,0.491,147.038
119,119,12/30/2019 02:02,Billie Eilish,&burn (with Vince Staples),5780,7uX3gufAoBVqKVoD3dBLLD,179016.0,9.0,0.0,4.0,0.213,0.776,0.379,0.00175,0.0969,-9.351,0.331,0.346,82.531
120,120,12/30/2019 02:02,Ab-Soul,Bloody Waters (with Anderson .Paak & James Blake),4470,4KXwFI9pgJLpUIAc9oSL8j,272307.0,8.0,1.0,4.0,0.185,0.507,0.606,0.0,0.174,-8.758,0.452,0.202,180.607
121,121,12/30/2019 02:02,Ab-Soul,Sapiosexual,12050,4dwEIYXbNV2JAxyVz9TtXX,216027.0,4.0,0.0,4.0,0.0193,0.63,0.58,8.12e-06,0.864,-10.017,0.212,0.585,168.023
122,122,12/30/2019 02:02,Vince Staples,Home,8800,7pBsquIkbED6W6uSQJGbkn,211360.0,10.0,0.0,4.0,0.00608,0.604,0.736,0.109,0.11,-5.596,0.0555,0.345,118.012
123,123,12/30/2019 02:05,Vince Staples,Big Fish,169996,6eL1ncVDtQHgSm3E288TS7,198133.0,3.0,0.0,4.0,0.484,0.898,0.547,1.04e-05,0.37,-5.707,0.313,0.763,100.01
124,124,12/30/2019 02:06,Mura Masa,Firefly,11970,2s9C5THb9llwyVXtjveV4E,228000.0,10.0,1.0,4.0,0.437,0.798,0.443,4.78e-06,0.065,-9.21,0.12,0.481,110.027
125,125,12/30/2019 02:06,KAYTRANADA,10%,3270,41SwdQIX8Hy2u6fuEDgvWr,186680.0,6.0,0.0,4.0,0.0267,0.794,0.757,0.000306,0.0621,-6.644,0.123,0.615,107.99
126,126,12/30/2019 02:06,Rico Nasty,Big Titties (feat. Baauer and EarthGang),39161,77lHSh6eoMiKWRxczAPQ1k,172240.0,1.0,1.0,4.0,0.0151,0.838,0.67,0.0,0.0892,-6.854,0.31,0.632,170.037
127,127,12/30/2019 02:06,Whethan,When I'm Down,11220,556l9P7WVZVyYUBjT1YFTT,164681.0,7.0,1.0,4.0,0.209,0.827,0.769,9.54e-05,0.091,-4.058,0.126,0.491,93.986
128,128,12/30/2019 02:06,Flume,Rushing Back,1490,2zoNNEAyPK2OGDfajardlY,231663.0,0.0,1.0,3.0,0.357,0.574,0.612,0.0,0.158,-4.741,0.0781,0.368,136.046
129,129,12/30/2019 02:06,Mura Masa,WAVE,3270,66QmfEx0qvRayDfqhmnhho,255800.0,6.0,0.0,4.0,0.0536,0.858,0.615,0.17,0.0825,-8.656,0.0654,0.411,120.017
130,130,12/30/2019 02:06,Jai Paul,BTSTU - Edit,5090,5hqVCLyCQJA24IupqEEmvL,209493.0,1.0,1.0,4.0,0.784,0.658,0.38,0.00113,0.426,-7.206,0.438,0.544,89.961
131,131,12/30/2019 02:06,Mura Masa,Love$ick (feat. A$AP Rocky),11380,3sTN90bIP2cJ1783ctHykO,192160.0,8.0,0.0,4.0,0.147,0.625,0.763,0.0106,0.214,-4.997,0.129,0.721,88.753
132,132,12/30/2019 02:07,KAYTRANADA,BULLETS,9800,54B9SGrQI1Yfu0vuoBZBGy,299000.0,6.0,0.0,4.0,0.14,0.863,0.75,0.0892,0.102,-9.273,0.0734,0.568,125.04
133,133,12/30/2019 02:07,Mura Masa,Firefly,34650,2s9C5THb9llwyVXtjveV4E,228000.0,10.0,1.0,4.0,0.437,0.798,0.443,4.78e-06,0.065,-9.21,0.12,0.481,110.027
134,134,12/30/2019 02:07,Medasin,Always Afternoon,6850,6GMaQmdpwGolGyuW6ZJ9X9,183227.0,3.0,1.0,4.0,0.869,0.598,0.357,0.0957,0.27,-12.104,0.0492,0.168,75.017
135,135,12/30/2019 02:07,KAYTRANADA,CHANCES,1350,439X8jGytErRiPnaoUJHju,218200.0,7.0,0.0,4.0,0.204,0.835,0.527,0.000423,0.283,-7.272,0.128,0.611,106.003
136,136,12/30/2019 02:07,Mazde,Wicked Winds,4510,5wzjJvNV4DpDtT53KapSLH,232414.0,0.0,1.0,4.0,0.228,0.686,0.634,0.0667,0.134,-6.856,0.0369,0.234,98.001
137,137,12/30/2019 02:08,Mura Masa,Suicide Blades,3040,3EJht2HTniMJbQzi8O0L10,185815.0,11.0,0.0,4.0,0.00814,0.688,0.605,0.488,0.25,-9.881,0.0425,0.24,85.034
138,138,12/30/2019 02:08,slowthai,Doorman,4790,7wMCECqH5hlj6HF2J2LKAZ,184201.0,10.0,0.0,4.0,0.19,0.673,0.892,0.0,0.228,-7.175,0.244,0.293,87.497
139,139,12/30/2019 02:08,KAYTRANADA,10%,6060,41SwdQIX8Hy2u6fuEDgvWr,186680.0,6.0,0.0,4.0,0.0267,0.794,0.757,0.000306,0.0621,-6.644,0.123,0.615,107.99
140,140,12/30/2019 02:08,Louis The Child,Better Not (with Wafia),10630,7n1940b6kHcaEewFSZXnXa,222866.0,9.0,1.0,4.0,0.278,0.783,0.537,0.0,0.229,-2.921,0.0795,0.393,113.988
141,141,12/30/2019 02:08,Mura Masa,Love$ick (feat. A$AP Rocky),5180,3sTN90bIP2cJ1783ctHykO,192160.0,8.0,0.0,4.0,0.147,0.625,0.763,0.0106,0.214,-4.997,0.129,0.721,88.753
142,142,12/30/2019 02:08,Young Franco,About This Thing,24500,6ZEuIY9OWOMi9Jmp4ekbDt,197458.0,8.0,1.0,4.0,0.173,0.899,0.738,1.3e-06,0.108,-5.055,0.183,0.794,118.023
143,143,12/30/2019 02:08,Whethan,Win You Over,4970,3tp8oVdBEvRw0pM1DuITYi,209490.0,0.0,1.0,4.0,0.00488,0.807,0.749,5.17e-06,0.439,-5.519,0.0833,0.664,118.008
144,144,12/30/2019 02:09,Mura Masa,Firefly,22490,2s9C5THb9llwyVXtjveV4E,228000.0,10.0,1.0,4.0,0.437,0.798,0.443,4.78e-06,0.065,-9.21,0.12,0.481,110.027
145,145,12/30/2019 02:09,James Blake,Retrograde,1140,2IqjKEBiz0CdLKdkXhxw84,223600.0,7.0,0.0,4.0,0.873,0.533,0.251,0.104,0.134,-11.283,0.0372,0.186,77.503
146,146,12/30/2019 02:09,Mura Masa,Move Me,9930,,,,,,,,,,,,,,
147,147,12/30/2019 02:09,Cool Company,Beneath the Lights - Jean Tonique Remix,5170,7lgWYZoQJR5JshT8BhDSZz,208000.0,9.0,1.0,4.0,0.103,0.93,0.51,0.000865,0.136,-11.111,0.25,0.599,105.017
148,148,12/30/2019 02:09,BANKS,Godless,2830,1eTL8yocTmire9gpOn2H2g,190067.0,9.0,0.0,4.0,0.0242,0.385,0.692,0.0,0.11,-4.843,0.158,0.3,155.794
149,149,12/30/2019 02:09,Jai Paul,He,5280,7KkqFE3ZfAVxdBmRDeOIJb,274995.0,2.0,1.0,4.0,0.545,0.658,0.336,0.0237,0.0939,-10.96,0.0651,0.337,160.014
150,150,12/30/2019 02:10,KAYTRANADA,WEIGHT OFF,2900,12s6FjStmOwWJrh0yalbKC,155960.0,0.0,0.0,4.0,0.521,0.65,0.495,0.724,0.123,-6.385,0.0455,0.395,80.032
151,151,12/30/2019 02:10,KAYTRANADA,GLOWED UP,4730,4v20N4W83XDJORt7WCedII,298027.0,1.0,1.0,4.0,0.036,0.678,0.62,0.00557,0.138,-10.024,0.321,0.433,135.553
152,152,12/30/2019 02:10,Louis The Child,Slow Down Love,980,7LtqwGP2UIj0FHbOsqm6VG,157891.0,11.0,0.0,4.0,0.559,0.618,0.59,3.42e-05,0.208,-7.751,0.359,0.285,127.275
153,153,12/30/2019 02:10,Rejjie Snow,ACID TRIP,3020,7Es2OBtD2DPHfz6gqSWH8Z,188293.0,2.0,1.0,4.0,0.0359,0.72,0.562,0.0,0.126,-7.642,0.0367,0.393,98.943
154,154,12/30/2019 02:10,Rejjie Snow,ACID TRIP,3470,7Es2OBtD2DPHfz6gqSWH8Z,188293.0,2.0,1.0,4.0,0.0359,0.72,0.562,0.0,0.126,-7.642,0.0367,0.393,98.943
155,155,12/30/2019 02:10,RL Grime,UCLA,7570,3OaunNUlXXs5e2PXtNAzzG,192000.0,1.0,1.0,4.0,0.0742,0.536,0.879,0.0,0.0847,-3.019,0.0621,0.334,140.137
156,156,12/30/2019 02:10,Mura Masa,Deal Wiv It,34110,3ndhPhaWdICplZVrC4NeCR,177000.0,1.0,1.0,4.0,0.00625,0.795,0.674,0.0,0.219,-5.542,0.164,0.869,142.069
157,157,12/30/2019 02:11,Mazde,Wicked Winds,20070,5wzjJvNV4DpDtT53KapSLH,232414.0,0.0,1.0,4.0,0.228,0.686,0.634,0.0667,0.134,-6.856,0.0369,0.234,98.001
158,158,12/30/2019 02:13,Vince Staples,Hell Bound - Ad 01,131697,6tTy7jzu0pDDn6bE5NaaEJ,131698.0,2.0,1.0,4.0,0.0437,0.882,0.721,0.0,0.0789,-7.209,0.0539,0.845,149.013
159,159,12/30/2019 02:16,Mija,Gypsy Woman (She's Homeless) [House Kitsuné America],136893,2ZL0cFicHe5xM38lqxXFps,269508.0,9.0,0.0,4.0,0.0364,0.667,0.547,0.425,0.115,-12.841,0.0355,0.182,122.012
160,160,12/30/2019 02:20,A-Trak,Blaze,296129,2AzvpZuQwLH2SrDuHfRyI3,296129.0,1.0,0.0,4.0,0.0119,0.679,0.925,0.914,0.223,-5.386,0.163,0.615,123.978
161,161,12/30/2019 02:24,Moksi,Sunshine,237329,1VmxI7CBfldcLLThYH19gZ,237330.0,8.0,1.0,4.0,0.0029,0.651,0.899,0.844,0.0849,-4.315,0.0833,0.562,132.952
162,162,12/30/2019 02:39,Sonny Fodera,The Moment - Dubdogz & Zuffo Remix,72492,5JLxYjRtl6u6GhHgwABSI2,191613.0,11.0,0.0,4.0,0.0156,0.819,0.746,1.46e-05,0.335,-6.481,0.0422,0.647,123.946
163,163,12/30/2019 02:44,A-Trak,Blaze,296129,2AzvpZuQwLH2SrDuHfRyI3,296129.0,1.0,0.0,4.0,0.0119,0.679,0.925,0.914,0.223,-5.386,0.163,0.615,123.978
164,164,12/30/2019 02:53,Sonny Fodera,The System,67088,2gr2GtMRPO46xZ9AQ0JJdg,236129.0,4.0,0.0,4.0,0.0163,0.836,0.975,0.897,0.0966,-7.107,0.168,0.474,124.035
165,165,12/30/2019 02:56,Moradzo,Un Deux Trois,155526,7nQKkTIUuob1FiLUk3FGPs,155527.0,11.0,1.0,4.0,0.0382,0.789,0.884,0.726,0.1,-6.156,0.092,0.68,101.998
166,166,12/30/2019 02:59,Good Times Ahead,Hasta Bajo,179076,7i0ntoN7Jhsq1OuaF86Btk,179077.0,0.0,1.0,4.0,0.0202,0.916,0.88,0.833,0.241,-3.055,0.219,0.502,130.062
167,167,12/30/2019 03:02,Nasty Nephews,Body So Tight,177632,5w1yHmPK2KwB4tGecGuZZ8,177633.0,8.0,1.0,4.0,0.00518,0.856,0.592,0.0793,0.123,-7.191,0.0694,0.353,100.008
168,168,12/30/2019 03:04,Sleazy Stereo,Fire,148800,0S7QC5a1cE8PVJQAlx5sCT,148800.0,1.0,0.0,4.0,0.0224,0.852,0.733,0.145,0.152,-6.718,0.149,0.37,100.038
169,169,12/30/2019 03:06,Jerrih,Schuim Party,142497,6keX1pYL2Z0BgVTbRdA1Sr,142498.0,6.0,0.0,4.0,0.11,0.695,0.542,0.000261,0.0993,-6.343,0.328,0.504,114.412
170,170,12/30/2019 03:10,ETC!ETC!,Bomberos,192175,6eSNz1uRQQrH2u958YA4en,192175.0,5.0,1.0,4.0,0.0193,0.806,0.922,0.707,0.302,-3.747,0.0607,0.691,109.987
171,171,12/30/2019 03:13,Kasco,Gyoubu,182777,7AcLmCQoEIGQT9uNJYzRZQ,182778.0,8.0,1.0,4.0,0.0283,0.827,0.671,0.38,0.0319,-3.477,0.0791,0.373,108.031
172,172,12/30/2019 03:15,Luciano Martina,Blaze Riddim,149400,2Nz6Plfu0OeYBh8y16RTdj,149400.0,11.0,1.0,4.0,0.0153,0.85,0.819,0.322,0.415,-3.459,0.085,0.662,99.974
173,173,12/30/2019 04:31,Crismajor,Te Lo Pego (feat. Godwonder),163287,2Wrh1FsBV6IXDYkzr810IV,192176.0,7.0,1.0,4.0,0.00676,0.804,0.991,0.566,0.087,-0.906,0.374,0.527,108.053
174,174,12/30/2019 06:05,Rob $tone,Chill Bill (feat. J. Davi$ & Spooks),7980,5uDASfU19gDxSjW8cnCaBp,177184.0,6.0,1.0,4.0,0.0312,0.886,0.427,0.00099,0.0906,-10.028,0.145,0.23,108.034
175,175,12/30/2019 07:16,Travis Scott,HIGHEST IN THE ROOM,2240,3eekarcy7kvN4yt5ZFzltW,175721.0,7.0,0.0,4.0,0.0546,0.598,0.427,5.83e-06,0.21,-8.764,0.0317,0.0605,76.469
176,176,12/30/2019 07:20,Roddy Ricch,The Box,196652,0nbXyq5TXYPCO7pr3N8S4I,196653.0,10.0,0.0,4.0,0.104,0.896,0.586,0.0,0.79,-6.687,0.0559,0.642,116.971
177,177,12/30/2019 07:22,Lil Baby,Yes Indeed,142273,6vN77lE9LK6HP2DewaN6HZ,142273.0,5.0,0.0,4.0,0.0355,0.963,0.346,0.0,0.108,-9.309,0.53,0.562,119.957
178,178,12/30/2019 07:25,"Tyler, The Creator",I Ain't Got Time!,206266,430qNtapCS3Ue1yoSql1oV,206267.0,1.0,1.0,4.0,0.0539,0.549,0.725,3.52e-05,0.148,-7.239,0.397,0.547,108.822
179,179,12/30/2019 07:27,Aminé,REEL IT IN,121346,5qHirGR7M9tdm6C17DlzSY,121347.0,10.0,0.0,4.0,0.073,0.754,0.342,0.0,0.193,-8.677,0.0991,0.423,128.981
180,180,12/30/2019 07:29,Kanye West,Follow God,104591,2QpGZOhTCHHiKmpSO9FW4h,104591.0,1.0,1.0,4.0,0.000248,0.529,0.9,1.21e-05,0.0426,-3.503,0.418,0.434,180.291
181,181,12/30/2019 07:31,Rico Nasty,Countin' Up,150000,6UFG7GbMAeeMijEyrp6f1D,150000.0,1.0,1.0,4.0,0.0207,0.891,0.851,0.0,0.0224,-4.804,0.203,0.757,95.987
182,182,12/30/2019 07:35,ScHoolboy Q,Man Of The Year,216013,5SsR3wtCOafDmZgvIdRhSm,216013.0,3.0,1.0,4.0,0.00536,0.749,0.865,0.0,0.198,-5.228,0.0413,0.371,111.914
183,183,12/30/2019 07:39,Chance the Rapper,Hot Shower,225923,00ko9WaS4jOX1kEk3gvHjf,225924.0,9.0,1.0,4.0,0.00157,0.899,0.509,0.0,0.0573,-8.04,0.387,0.599,150.001
184,184,12/30/2019 07:42,Drake,Nonstop,238614,0TlLq3lA83rQOYtrqBqSct,238614.0,7.0,1.0,4.0,0.0165,0.912,0.412,0.0126,0.104,-8.074,0.123,0.423,154.983
185,185,12/30/2019 07:45,Tyga,Ayy Macarena,131606,6LcauUZjF1eXQrgqMUecHX,131607.0,2.0,1.0,4.0,0.133,0.816,0.63,0.0,0.0692,-5.568,0.226,0.715,96.493
186,186,12/30/2019 07:47,Aminé,REDMERCEDES,169706,4X70hLzIDfY5T2BcsOcv6Q,169707.0,1.0,0.0,4.0,0.00639,0.816,0.63,0.0304,0.173,-5.729,0.183,0.599,101.997
187,187,12/30/2019 07:49,K$upreme,GUCCI COLOGNE,134427,0QvucXaEV2FgwEXjX0gDBi,134428.0,1.0,1.0,4.0,0.102,0.929,0.431,0.0,0.16,-10.373,0.916,0.294,129.907
188,188,12/30/2019 07:52,Ski Mask The Slump God,Foot Fungus,129546,3EikYy40GMSp8l5mDV6IQo,129547.0,1.0,1.0,4.0,0.257,0.881,0.623,1.5e-06,0.0964,-9.662,0.119,0.745,88.953
189,189,12/30/2019 07:55,Doja Cat,Tia Tamera (feat. Rico Nasty),211013,1uNePI826aqh9uC9pgbeHU,211013.0,0.0,1.0,4.0,0.019,0.822,0.654,0.0,0.233,-4.623,0.132,0.421,119.884
190,190,12/30/2019 07:58,A$AP Rocky,Babushka Boi,187105,643PW82aBMUa1FiWi5VQY7,187105.0,10.0,0.0,4.0,0.304,0.897,0.743,4.44e-05,0.137,-5.446,0.222,0.905,134.979
191,191,12/30/2019 08:02,Chris Brown,Look At Me Now (feat. Lil' Wayne & Busta Rhymes),222586,3hsmbFKT5Cujb5GQjqEU39,222587.0,11.0,0.0,4.0,0.0339,0.767,0.677,5.51e-06,0.144,-6.128,0.184,0.538,146.155
192,192,12/30/2019 08:05,Young Thug,The London (feat. J. Cole & Travis Scott),200106,7DcvwMAiqKJQD1rrdfxSDx,200107.0,4.0,0.0,4.0,0.0247,0.796,0.586,0.0,0.132,-6.946,0.147,0.179,97.981
193,193,12/30/2019 08:07,DaBaby,VIBEZ,144935,0fySG6A6qLE8IvDpayb5bM,144935.0,1.0,0.0,4.0,0.113,0.768,0.652,0.0,0.107,-2.708,0.307,0.777,154.187
194,194,12/30/2019 08:10,Ski Mask The Slump God,Faucet Failure,145626,1ThmUihH9dF8EV08ku5AXN,145627.0,10.0,0.0,4.0,0.111,0.935,0.552,0.0,0.0952,-9.373,0.335,0.615,99.993
195,195,12/30/2019 08:13,Cordae,RNP (feat. Anderson .Paak),175827,5lw8Mgb4LyhriPIC86gV6e,175828.0,9.0,0.0,4.0,0.184,0.611,0.714,0.0,0.145,-4.696,0.856,0.628,196.043
196,196,12/30/2019 08:16,Kendrick Lamar,DNA.,185946,6HZILIRieu8S0iqY8kIKhj,185947.0,1.0,1.0,4.0,0.00454,0.638,0.523,0.0,0.0842,-6.664,0.357,0.422,139.913
197,197,12/30/2019 08:18,JID,151 Rum,156780,22WV03i2lBbwNVCE1g671p,156780.0,7.0,1.0,4.0,0.155,0.756,0.867,0.00285,0.33,-3.626,0.162,0.666,129.983
198,198,12/30/2019 08:20,Comethazine,Walk,96062,21kOVEG3bDCVphKhXL8XmQ,96064.0,1.0,1.0,4.0,0.221,0.831,0.795,0.0,0.291,-6.186,0.264,0.744,160.063
199,199,12/30/2019 08:23,Metro Boomin,Space Cadet (feat. Gunna),203266,1fewSx2d5KIZ04wsooEBOz,203267.0,5.0,0.0,4.0,0.368,0.901,0.464,1.71e-05,0.238,-9.789,0.0645,0.638,109.004
200,200,12/30/2019 08:26,Kendrick Lamar,HUMBLE.,177000,7KXjTSCq5nL1LoYtL7XAwS,177000.0,1.0,0.0,4.0,0.000282,0.908,0.621,5.39e-05,0.0958,-6.638,0.102,0.421,150.011
201,201,12/30/2019 08:29,Playboi Carti,R.I.P.,192026,3L0IKstjUgDFVQAbQIRZRv,192027.0,8.0,0.0,4.0,0.0119,0.725,0.725,0.0,0.086,-6.067,0.159,0.515,140.003
202,202,12/30/2019 08:32,Ethereal,Beef,213333,2ctl2YVjBnxDO3OMf1Haay,213333.0,7.0,1.0,4.0,0.201,0.78,0.759,0.0,0.276,-5.046,0.267,0.767,117.03
203,203,12/30/2019 08:36,Duckwrth,I'M DEAD,230632,,,,,,,,,,,,,,
204,204,12/30/2019 08:40,BROCKHAMPTON,BERLIN,199013,7GxBuIJugWanLsYj0mDrFX,199013.0,11.0,0.0,4.0,0.051,0.716,0.621,0.0,0.307,-6.626,0.22,0.644,142.087
205,205,12/30/2019 08:42,Danny Brown,Ain't it Funny,177025,,,,,,,,,,,,,,
206,206,12/30/2019 08:45,Denzel Curry,RICKY,147866,2QbGvQssb0VLLS4x5NOmyJ,147867.0,9.0,1.0,4.0,0.0399,0.776,0.562,0.0,0.138,-6.901,0.363,0.521,169.03
207,207,12/30/2019 08:48,Duckwrth,Start a Riot,171466,6V81K1OcvYgHEnCA6A2Qx9,171467.0,2.0,1.0,4.0,0.0128,0.728,0.727,0.0,0.0882,-3.585,0.206,0.89,143.144
208,208,12/30/2019 08:50,DaBaby,Suge,163319,2gwkD6igEhQbDQegRCcdoB,163320.0,2.0,0.0,4.0,0.0608,0.876,0.662,0.0,0.127,-6.482,0.426,0.844,75.445
209,209,12/30/2019 08:52,Rico Nasty,Smack a Bitch,138352,1nrsFfACPG4Hnw5AuOpCND,138353.0,2.0,1.0,4.0,0.0055,0.703,0.7,0.0,0.115,-2.417,0.221,0.34,169.861
210,210,12/30/2019 08:55,YG,Stop Snitchin,149880,5IjRKZlpKVBBRn0COL7pik,149880.0,7.0,1.0,4.0,0.00531,0.842,0.743,3.69e-06,0.151,-4.43,0.329,0.622,180.917
211,211,12/30/2019 08:59,ScHoolboy Q,X (with 2 Chainz & Saudi),267426,4LmAnpjlhWTahvRkYR8xJa,267427.0,2.0,1.0,4.0,0.0201,0.768,0.471,0.0,0.268,-8.406,0.259,0.405,131.023
212,212,12/30/2019 09:03,Soulja Boy,Pretty Boy Swag,236093,2zOWuWdyuMqOoboNRKlJO0,236093.0,8.0,1.0,4.0,0.177,0.837,0.42,0.0,0.356,-5.158,0.0629,0.143,123.157
213,213,12/30/2019 09:06,Rustie,Attak (feat. Danny Brown),181106,0xHajFt9da19XukzC2z1Sk,181107.0,2.0,0.0,4.0,0.0358,0.384,0.853,0.0,0.51,-5.412,0.275,0.749,136.813
214,214,12/30/2019 09:10,Denzel Curry,SUMO | ZUMO,227373,7EHAXZenBzmGCpccWCyg8z,227373.0,11.0,1.0,4.0,0.25,0.822,0.861,7e-05,0.164,-8.846,0.0832,0.548,123.964
215,215,12/30/2019 09:13,BROCKHAMPTON,ST. PERCY,210773,3wE9jU1zReHLMHLgAsWIYX,210773.0,2.0,1.0,4.0,0.367,0.611,0.635,0.00568,0.068,-7.016,0.31,0.739,82.087
216,216,12/30/2019 09:16,Offset,Ric Flair Drip (& Metro Boomin),172800,7sO5G9EABYOXQKNPNiE9NR,172800.0,9.0,1.0,4.0,0.149,0.88,0.428,5.07e-05,0.114,-8.28,0.206,0.333,100.007
217,217,12/30/2019 09:19,DaBaby,BOP,159714,6Ozh9Ok6h4Oi1wUSLtBseN,159715.0,11.0,1.0,4.0,0.189,0.769,0.787,0.0,0.129,-3.909,0.367,0.836,126.77
218,218,12/30/2019 09:21,Ski Mask The Slump God,Catch Me Outside,145760,4rgwri7LajWVZvdj2N81SS,145760.0,7.0,1.0,4.0,0.165,0.943,0.677,0.0,0.327,-6.033,0.246,0.616,112.001
219,219,12/30/2019 09:25,Kanye West,Touch The Sky,236600,2dxjKgT0li4qBI3QwuN9Ih,236600.0,9.0,1.0,1.0,0.0114,0.552,0.846,0.0,0.309,-4.912,0.342,0.554,98.56
220,220,12/30/2019 09:28,Vince Staples,Norf Norf,183160,4uQ7wYsuL0DryknoDc11Hk,183160.0,7.0,1.0,4.0,0.396,0.925,0.549,0.000154,0.11,-6.572,0.0656,0.0904,100.014
221,221,12/30/2019 09:31,Lil Uzi Vert,Futsal Shuffle 2020,198912,2Ec33AVlkTTq8BHFgBTdQs,198913.0,7.0,0.0,4.0,0.0327,0.881,0.457,0.0,0.231,-8.191,0.156,0.296,136.97
222,222,12/30/2019 09:35,Vince Staples,Blue Suede,218040,6w6SW8zyEcyxwSR7Wya45a,218040.0,7.0,1.0,4.0,0.108,0.415,0.745,6.69e-05,0.526,-5.902,0.174,0.468,84.926
223,223,12/30/2019 09:37,Joey Purp,Elastic,126385,4MAADpR6MjelkaZqe3Mgnv,126386.0,1.0,1.0,4.0,0.0604,0.966,0.435,0.22,0.0511,-4.944,0.0674,0.561,111.16
224,224,12/30/2019 09:40,Young Thug,Hot (feat. Gunna),193026,5Z8HZM6iQMhhqyPcCGY5g9,193027.0,0.0,0.0,4.0,0.063,0.855,0.651,0.0,0.0772,-8.044,0.235,0.559,111.997
225,225,12/30/2019 09:43,Vince Staples,Love Can Be...,178826,6q0wu4qjc9XVyqqRv7vlMZ,178827.0,7.0,1.0,4.0,0.0165,0.692,0.634,0.000644,0.459,-6.741,0.0996,0.338,123.946
226,226,12/30/2019 09:46,Octavian,Bet (feat. Skepta & Michael Phantom),166143,3JrYkRVUNq5QLUgVJMCLYz,169211.0,7.0,1.0,4.0,0.00124,0.857,0.6,2.75e-05,0.124,-8.694,0.38,0.841,156.065
227,227,12/30/2019 09:49,Vince Staples,Big Fish,198133,6eL1ncVDtQHgSm3E288TS7,198133.0,3.0,0.0,4.0,0.484,0.898,0.547,1.04e-05,0.37,-5.707,0.313,0.763,100.01
228,228,12/30/2019 09:53,Playboi Carti,Poke It Out (with Nicki Minaj),269813,2rPSFKzGeqUWwfcCFVkkq3,269813.0,9.0,1.0,4.0,0.0969,0.894,0.59,8.9e-06,0.329,-5.716,0.221,0.576,147.009
229,229,12/30/2019 09:54,Jay Rock,WIN,50052,69WMdZSqdQwFgLVpbMsZ2J,215227.0,1.0,1.0,4.0,0.0152,0.879,0.595,0.0,0.391,-2.936,0.0889,0.355,125.994
230,230,12/30/2019 09:57,TNGHT,Dollaz,193293,4ONsmdb2GIWjZ667tiD7HT,193293.0,5.0,0.0,4.0,0.336,0.797,0.599,0.611,0.0716,-5.231,0.22,0.654,159.97
231,231,12/30/2019 10:00,KAMAUU,MăNDŭRĭN - Of The Trees Remix,200899,2gXrdDEZ0udsRmh9rLrF8y,200899.0,11.0,0.0,4.0,0.00245,0.746,0.742,0.00237,0.417,-5.834,0.0969,0.369,145.012
232,232,12/30/2019 10:04,TroyBoi,Do You?,186962,0tAFy8LVdMQgW6A6Nq7olS,195791.0,10.0,0.0,4.0,0.164,0.827,0.518,0.375,0.61,-8.156,0.343,0.584,80.729
233,233,12/30/2019 10:08,TroyBoi,Get Money,247058,6l5KCNDddcueaS8SiAgXeD,247059.0,10.0,0.0,4.0,0.307,0.932,0.533,0.0164,0.0779,-4.62,0.334,0.587,101.988
234,234,12/30/2019 10:10,TroyBoi,PAPI CHULO,119154,39YXKEgLnNQOpKt8qTOnme,119155.0,1.0,0.0,4.0,0.0037,0.81,0.457,0.0,0.0519,-5.009,0.37,0.576,142.071
235,235,12/30/2019 10:14,TroyBoi,Snobby (feat. Icekream),251586,44NNe7yPeXRLrv4ZhObmf3,251586.0,5.0,1.0,4.0,0.138,0.765,0.71,0.0252,0.0934,-4.399,0.228,0.654,144.989
236,236,12/30/2019 10:18,TroyBoi,Flamez,254814,2HokeQm5QoDZ4ayL1VW6P2,254815.0,10.0,1.0,4.0,0.163,0.773,0.841,0.695,0.561,-2.308,0.321,0.473,80.975
237,237,12/30/2019 10:20,TroyBoi,Drip (No Mayo),133069,4gSfsuCiyTGqUhlUJR8GcN,133070.0,7.0,1.0,4.0,0.0225,0.927,0.719,0.0016,0.1,-4.208,0.0885,0.187,100.958
238,238,12/30/2019 10:23,TroyBoi,Look At Me (feat. Ice Cube),172235,4u0RjZd8yzbN46UgPhBwfO,172235.0,1.0,1.0,4.0,0.235,0.852,0.983,0.0034,0.237,-1.649,0.219,0.642,84.967
239,239,12/30/2019 10:27,TroyBoi,Tender Love,280000,3MsD6X5R8KQ7jErrxmezHd,280000.0,8.0,1.0,4.0,0.219,0.747,0.887,0.139,0.0838,-4.593,0.0794,0.573,120.951
240,240,12/30/2019 10:31,TroyBoi,ili,245000,59QmjU5K8XQTfj9JjFNb4Z,245000.0,9.0,1.0,4.0,0.0575,0.634,0.588,0.00231,0.441,-6.753,0.106,0.77,174.006
241,241,12/30/2019 10:34,TroyBoi,The Truth,158873,7I4M2LRcWqSsx4ebiTjjO6,158873.0,11.0,1.0,4.0,0.0369,0.866,0.8,0.00391,0.501,-7.486,0.143,0.968,142.021
242,242,12/30/2019 10:38,TroyBoi,Say Yeah,218400,7vBqDxT6CcJhnOCRfM9Wvi,218400.0,6.0,0.0,4.0,0.003,0.828,0.452,0.198,0.0884,-6.038,0.0458,0.171,100.029
